1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,21,2,2,2,2,10,10,20,10,2,2,3,2,2,0,3,3,0,3,2,0,2,3,2,2,0,0,2,0,0,0,3,2,3,3,3,2,0,0,2,2,2,2,2,2,3,3,3
1,1,1,1,1,0,3,1,2,2,0,2,2,1,1,3,0,0,3,3,2,2,2,2,2,2,2,2,2,2,10,20,10,10,2,2,2,3,0,0,0,3,3,0,3,3,0,0,2,2,2,0,3,2,3,3,2,2,2,0,2,2,0,2,3,0,3,2,3,0,3,2
1,1,1,1,1,0,2,0,0,2,3,3,2,1,1,0,2,0,0,3,2,2,2,2,2,0,2,2,2,2,2,20,10,10,10,3,3,3,0,2,3,3,3,0,3,0,0,0,3,3,0,2,2,3,3,3,0,0,0,2,2,2,3,2,2,1,1,1,2,2,2,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,0,2,10,10,10,10,10,10,2,3,2,2,2,2,2,2,0,2,0,2,2,0,0,2,0,0,3,3,2,2,3,2,2,2,2,1,1,1,2,2,2,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,3,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,10,10,10,10,10,2,2,2,2,2,2,0,2,2,0,2,2,2,3,1,1,3,2,2,2,2,2,2,2,2,0,3,0,0,2,2,2,2
1,1,1,1,1,0,0,0,0,2,2,0,3,0,2,3,3,2,0,2,0,2,1,1,1,2,2,2,2,0,0,0,2,2,2,2,10,10,10,10,2,2,2,2,3,2,3,2,3,2,2,2,3,1,1,3,2,2,2,2,2,2,2,2,2,2,0,0,2,3,3,2
1,1,1,1,1,2,2,0,2,3,3,3,3,0,2,0,0,2,0,2,0,1,1,1,1,2,2,0,3,2,0,3,0,2,2,3,2,2,10,10,10,2,2,2,2,2,0,0,0,2,2,2,0,0,0,0,2,2,2,2,2,2,2,1,2,0,0,3,2,0,3,0
1,1,1,1,1,2,0,0,2,2,0,0,0,3,3,2,2,3,2,0,3,1,1,1,1,2,2,0,0,0,0,2,0,2,2,2,2,2,2,10,10,10,2,2,3,2,2,0,3,2,3,3,3,0,3,3,3,3,2,2,2,3,2,2,2,0,3,0,2,0,2,0
1,1,1,1,1,0,2,2,2,0,3,2,0,2,3,3,2,0,3,2,3,2,1,1,2,2,2,3,0,3,0,2,3,2,2,2,2,2,2,2,10,10,10,2,0,0,0,0,3,2,2,0,0,0,0,3,0,2,0,2,0,2,0,2,3,3,0,2,2,2,2,2
1,1,1,1,1,3,3,3,0,3,2,2,3,3,0,2,0,2,0,3,0,2,0,3,2,3,0,0,2,3,3,3,3,3,2,3,3,3,3,2,2,10,10,10,0,2,2,3,2,2,2,0,3,3,3,2,2,3,2,0,2,3,2,2,2,0,2,2,2,2,14,14
1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,0,2,3,3,0,0,0,0,3,3,3,3,2,0,0,2,3,2,0,3,1,1,3,2,2,19,19,19,3,3,2,2,3,1,1,3,0,3,2,3,3,2,0,0,3,3,3,2,2,2,2,2,2,14,14,14
1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,3,3,0,2,3,2,0,2,3,2,3,0,2,0,2,2,2,2,3,1,1,3,2,2,18,18,18,3,0,0,0,3,1,1,2,3,3,3,0,0,3,2,0,3,3,0,2,2,2,2,2,14,14,13,14
1,1,1,1,0,3,3,2,3,0,2,2,2,3,3,2,3,0,0,3,0,2,0,0,3,2,0,0,2,2,3,0,0,0,2,3,3,3,3,2,2,10,10,10,0,0,0,0,3,3,2,3,2,3,0,0,3,3,1,2,2,2,2,2,2,14,14,14,14,14,14,14
1,1,1,2,2,2,0,3,3,2,3,2,3,3,2,0,3,0,3,3,0,3,3,0,3,0,3,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,10,10,10,3,2,0,2,3,3,0,3,2,0,2,3,3,2,2,2,2,2,2,14,14,14,14,14,14,14,14
1,1,2,2,0,0,2,2,2,0,0,3,2,0,0,0,2,3,0,0,0,2,0,2,2,0,3,2,2,2,0,2,2,0,3,2,2,2,2,2,2,2,10,10,10,0,3,3,2,0,0,3,2,3,3,2,3,2,2,2,2,2,2,14,14,14,14,1,14,14,14,14
3,1,2,2,3,0,1,0,0,0,2,2,3,0,1,0,0,3,3,3,2,3,0,2,1,3,3,2,2,2,0,2,2,3,2,2,2,2,2,2,2,2,2,10,10,2,2,2,14,14,14,14,14,2,2,14,14,14,14,14,14,14,14,14,14,13,13,15,14,14,15,14
2,1,3,1,0,1,3,3,0,2,1,3,0,1,0,0,0,0,2,2,2,0,0,2,3,0,0,0,3,0,0,2,3,2,2,2,2,2,2,2,2,2,2,21,21,21,14,14,14,10,10,10,14,14,14,14,14,14,10,10,10,14,14,14,14,12,14,12,15,14,12,15
3,3,2,1,2,2,2,3,2,1,2,0,1,0,1,0,3,1,0,2,0,0,3,1,3,2,3,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,10,10,10,14,10,10,10,10,10,10,10,14,14,10,10,10,10,10,10,10,14,14,15,15,12,13,15,13,12
0,0,3,2,1,2,0,0,3,1,2,2,1,0,1,3,2,0,2,3,1,1,0,3,3,2,1,3,2,2,0,3,0,2,2,2,2,2,2,2,2,2,14,14,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,14,13,12,13,14,12,14
2,0,1,2,0,1,2,0,3,0,1,3,2,1,3,0,0,1,1,2,0,3,0,3,1,0,3,2,2,2,2,0,2,2,2,2,2,2,2,2,2,14,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,12,12,15,13,13,14
2,0,3,3,2,2,0,3,0,2,0,3,1,1,2,3,2,2,3,2,0,0,3,3,1,3,2,2,3,2,0,2,0,2,2,2,2,2,2,2,14,14,10,10,10,10,9,10,10,10,10,9,10,11,10,10,10,10,10,9,10,10,10,10,10,13,12,13,15,13,15,13
2,1,3,3,1,2,0,3,3,3,2,1,3,2,1,3,1,2,3,3,3,2,0,1,3,3,0,2,0,2,0,2,3,2,2,2,2,2,2,14,14,10,10,10,10,10,10,10,11,10,10,10,3,2,0,10,10,10,10,10,10,10,10,10,10,13,14,14,12,12,13,14
2,0,0,2,0,2,3,1,2,2,2,3,3,3,0,0,3,1,3,3,2,2,0,3,0,2,3,3,0,0,2,2,2,2,2,2,2,2,2,14,10,10,10,10,10,10,10,10,10,10,10,10,2,1,3,21,21,21,21,21,21,21,21,21,21,12,15,14,12,14,15,15
1,0,1,2,3,0,2,3,0,3,3,0,0,0,3,2,0,1,2,3,0,3,3,0,2,0,2,3,3,2,2,0,0,2,2,3,2,2,2,14,10,10,10,10,10,10,10,10,10,10,10,10,0,2,3,10,8,10,9,10,8,10,10,10,10,14,14,15,14,13,14,15
1,2,0,3,3,2,1,2,1,2,2,1,3,0,2,0,3,0,1,1,0,3,1,1,2,3,0,0,3,2,3,3,2,2,2,2,2,2,2,14,10,10,10,10,9,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,14,12,12,14,12,13
3,0,0,0,0,2,3,3,3,3,0,1,0,1,1,3,1,3,2,2,0,2,3,1,2,2,3,0,0,0,2,3,2,2,2,2,2,2,2,14,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,12,13,14,12,13,13,12
0,1,3,0,3,1,2,1,3,2,3,1,3,0,0,3,3,0,1,0,0,1,0,1,3,2,0,0,3,2,2,3,3,2,2,2,2,2,2,14,14,14,10,10,10,10,10,11,10,10,10,14,10,10,10,10,10,10,10,10,10,10,10,14,14,13,13,12,14,14,14,15
2,2,3,2,2,1,3,3,0,3,2,2,1,1,2,2,3,2,1,2,1,1,3,3,3,0,3,3,0,0,2,3,0,2,2,2,2,2,2,14,14,14,14,10,10,10,10,10,10,10,14,14,14,10,10,11,10,10,10,10,10,10,14,14,14,15,15,13,13,12,15,12
0,0,3,1,3,1,3,3,0,3,0,0,3,0,2,0,3,0,3,1,2,1,1,3,2,2,3,2,2,3,2,3,3,2,2,2,2,2,14,15,14,15,14,15,12,10,10,10,14,14,14,14,14,14,10,10,10,10,10,10,10,14,14,14,14,14,14,12,14,13,14,14
0,0,2,0,0,0,3,1,0,2,1,1,2,2,0,3,1,2,1,3,0,1,3,2,2,1,3,2,3,3,3,3,3,2,2,2,2,14,14,14,15,12,15,13,12,14,14,14,14,14,14,15,15,12,14,14,10,10,10,14,14,14,14,14,14,15,15,12,14,14,14,14
1,3,2,0,0,0,0,0,0,0,0,1,1,1,2,0,3,1,2,2,2,0,2,3,2,0,2,3,0,0,2,2,0,2,2,14,14,14,14,15,14,15,13,12,12,13,13,13,14,14,12,12,14,12,13,14,14,10,13,13,13,14,14,14,12,12,13,14,14,12,12,13
2,3,0,0,1,3,1,3,3,0,3,3,3,1,3,3,0,3,1,2,1,1,0,2,3,0,3,0,3,0,3,3,2,14,14,14,14,14,1,12,14,12,15,14,12,12,12,14,14,14,15,13,13,15,13,14,14,19,12,14,14,12,14,12,15,14,14,14,14,14,14,14
2,3,3,2,3,3,1,2,0,1,2,1,2,3,3,0,0,2,3,0,0,0,0,0,1,0,2,2,2,2,2,2,14,14,15,15,12,13,14,12,12,13,12,14,14,15,13,15,13,14,15,15,12,12,13,14,14,18,14,14,12,13,12,14,12,13,12,1,14,14,14,14
3,1,2,2,3,2,1,2,2,2,0,0,3,2,2,1,2,1,1,3,3,3,3,1,0,0,1,3,2,2,14,14,14,14,12,14,14,13,14,12,15,14,14,13,15,12,12,13,14,1,14,14,14,14,14,14,10,10,14,14,15,12,14,12,13,14,14,14,14,14,14,14
2,2,2,1,3,2,2,1,2,2,2,1,0,2,2,0,3,0,2,1,3,3,0,3,0,0,3,2,14,14,14,15,12,12,1,13,14,14,14,13,15,15,15,15,13,15,13,12,12,14,14,15,14,12,13,14,10,14,13,14,15,15,12,12,14,13,12,14,14,14,14,14
1,2,1,0,3,0,2,2,2,3,0,2,0,2,0,2,2,3,2,2,1,1,3,3,1,3,0,14,14,14,13,14,14,12,14,14,14,14,14,12,12,14,14,13,13,13,15,13,14,14,14,14,14,15,14,14,10,14,15,14,12,15,13,15,15,15,15,14,14,14,14,14
